_row_index,cve_id,commit_hash,repo_name,repo_url,commit_urls,source_file,language,_language,_language_source,selection_source,cwe_ids,cwe_tokens,multiple_language
31711,CVE-2025-49576,93c36ac778397e0e7c46cf7adb1e5d848265f1bd,github.com/StarCitizenTools/mediawiki-skins-Citizen,https://github.com/StarCitizenTools/mediawiki-skins-Citizen,https://github.com/StarCitizenTools/mediawiki-skins-Citizen/commit/93c36ac778397e0e7c46cf7adb1e5d848265f1bd,cvelistV5/cves/2025/49xxx/CVE-2025-49576.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,true
31713,CVE-2025-49577,93c36ac778397e0e7c46cf7adb1e5d848265f1bd,github.com/StarCitizenTools/mediawiki-skins-Citizen,https://github.com/StarCitizenTools/mediawiki-skins-Citizen,https://github.com/StarCitizenTools/mediawiki-skins-Citizen/commit/93c36ac778397e0e7c46cf7adb1e5d848265f1bd,cvelistV5/cves/2025/49xxx/CVE-2025-49577.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,true
31716,CVE-2025-49578,93c36ac778397e0e7c46cf7adb1e5d848265f1bd,github.com/StarCitizenTools/mediawiki-skins-Citizen,https://github.com/StarCitizenTools/mediawiki-skins-Citizen,https://github.com/StarCitizenTools/mediawiki-skins-Citizen/commit/93c36ac778397e0e7c46cf7adb1e5d848265f1bd,cvelistV5/cves/2025/49xxx/CVE-2025-49578.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,true
31718,CVE-2025-49579,93c36ac778397e0e7c46cf7adb1e5d848265f1bd,github.com/StarCitizenTools/mediawiki-skins-Citizen,https://github.com/StarCitizenTools/mediawiki-skins-Citizen,https://github.com/StarCitizenTools/mediawiki-skins-Citizen/commit/93c36ac778397e0e7c46cf7adb1e5d848265f1bd,cvelistV5/cves/2025/49xxx/CVE-2025-49579.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,true
31744,CVE-2025-49842,c28b67f833f32299cc47eef8ad226ca991db67ae,github.com/conda-forge/conda-forge-webservices,https://github.com/conda-forge/conda-forge-webservices,https://github.com/conda-forge/conda-forge-webservices/commit/c28b67f833f32299cc47eef8ad226ca991db67ae,cvelistV5/cves/2025/49xxx/CVE-2025-49842.json,Dockerfile,Dockerfile,csv,references_fallback,CWE-276,CWE-276,false
31750,CVE-2025-50179,0f9aab6e3640e892c74c9dfc90ad65fd3aff499e,github.com/Enalean/tuleap,https://github.com/Enalean/tuleap,https://github.com/Enalean/tuleap/commit/0f9aab6e3640e892c74c9dfc90ad65fd3aff499e;https://tuleap.net/plugins/git/tuleap/tuleap/stable?a=commit&h=0f9aab6e3640e892c74c9dfc90ad65fd3aff499e,cvelistV5/cves/2025/50xxx/CVE-2025-50179.json,JSON,JSON,csv,references_fallback,CWE-352,CWE-352,false
31752,CVE-2025-50182,7eb4a2aafe49a279c29b6d1f0ed0f42e9736194f,github.com/urllib3/urllib3,https://github.com/urllib3/urllib3,https://github.com/urllib3/urllib3/commit/7eb4a2aafe49a279c29b6d1f0ed0f42e9736194f,cvelistV5/cves/2025/50xxx/CVE-2025-50182.json,reStructuredText,reStructuredText,csv,references_fallback,CWE-601,CWE-601,true
31770,CVE-2025-51591,67edf7ce7cd3563a180ae44bd122b012e22364f8,github.com/jgm/pandoc,https://github.com/jgm/pandoc,https://github.com/jgm/pandoc/commit/67edf7ce7cd3563a180ae44bd122b012e22364f8,cvelistV5/cves/2025/51xxx/CVE-2025-51591.json,JSON,JSON,csv,references_fallback,CWE-918,CWE-918,false
31784,CVE-2025-52471,b1a379d57430d265a53aca13d59ddfbf2e7ac409,github.com/espressif/esp-idf,https://github.com/espressif/esp-idf,https://github.com/espressif/esp-idf/commit/b1a379d57430d265a53aca13d59ddfbf2e7ac409,cvelistV5/cves/2025/52xxx/CVE-2025-52471.json,JSON,JSON,csv,references_fallback,CWE-191,CWE-191,false
31785,CVE-2025-52471,c5fc81917805f99e687c81cc56b68dc5df7ef8b5,github.com/espressif/esp-idf,https://github.com/espressif/esp-idf,https://github.com/espressif/esp-idf/commit/c5fc81917805f99e687c81cc56b68dc5df7ef8b5,cvelistV5/cves/2025/52xxx/CVE-2025-52471.json,JSON,JSON,csv,references_fallback,CWE-191,CWE-191,false
31786,CVE-2025-52471,d4dafbdc3572387cd4f9a62b776580bc4ac3bde7,github.com/espressif/esp-idf,https://github.com/espressif/esp-idf,https://github.com/espressif/esp-idf/commit/d4dafbdc3572387cd4f9a62b776580bc4ac3bde7,cvelistV5/cves/2025/52xxx/CVE-2025-52471.json,JSON,JSON,csv,references_fallback,CWE-191,CWE-191,false
31787,CVE-2025-52471,d6ec5a52255b17c1d6ef379e89f9de2c379042f8,github.com/espressif/esp-idf,https://github.com/espressif/esp-idf,https://github.com/espressif/esp-idf/commit/d6ec5a52255b17c1d6ef379e89f9de2c379042f8,cvelistV5/cves/2025/52xxx/CVE-2025-52471.json,JSON,JSON,csv,references_fallback,CWE-191,CWE-191,false
31788,CVE-2025-52471,df7757d8279871fa7a2f42ef3962c6c1ec88b8a2,github.com/espressif/esp-idf,https://github.com/espressif/esp-idf,https://github.com/espressif/esp-idf/commit/df7757d8279871fa7a2f42ef3962c6c1ec88b8a2,cvelistV5/cves/2025/52xxx/CVE-2025-52471.json,JSON,JSON,csv,references_fallback,CWE-191,CWE-191,false
31791,CVE-2025-52473,4215362acbf69b88fe1777c4c052f154e29f9897,github.com/open-quantum-safe/liboqs,https://github.com/open-quantum-safe/liboqs,https://github.com/open-quantum-safe/liboqs/commit/4215362acbf69b88fe1777c4c052f154e29f9897,cvelistV5/cves/2025/52xxx/CVE-2025-52473.json,CMake,CMake,csv,references_fallback,CWE-200,CWE-200,true
31808,CVE-2025-52559,1a8429e338ff53bdcc4b42e7e71b6fffdd84fcd1,github.com/zulip/zulip.git,https://github.com/zulip/zulip,https://github.com/zulip/zulip/commit/1a8429e338ff53bdcc4b42e7e71b6fffdd84fcd1,cvelistV5/cves/2025/52xxx/CVE-2025-52559.json,TOML,TOML,csv,references_fallback,CWE-79,CWE-79,true
31811,CVE-2025-52561,0c3dc359e4a64c39cac609541945c0518feef040,github.com/JuliaComputing/HTMLSanitizer.jl,https://github.com/JuliaComputing/HTMLSanitizer.jl,https://github.com/JuliaComputing/HTMLSanitizer.jl/commit/0c3dc359e4a64c39cac609541945c0518feef040,cvelistV5/cves/2025/52xxx/CVE-2025-52561.json,YAML,YAML,csv,references_fallback,CWE-79,CWE-79,true
31817,CVE-2025-52565,aee7d3fe355dd02939d44155e308ea0052e0d53a,github.com/opencontainers/runc,https://github.com/opencontainers/runc,https://github.com/opencontainers/runc/commit/aee7d3fe355dd02939d44155e308ea0052e0d53a,cvelistV5/cves/2025/52xxx/CVE-2025-52565.json,YAML,YAML,csv,references_fallback,CWE-363;CWE-61,CWE-363;CWE-61,true
31827,CVE-2025-52574,647a5525f6667a28f1133985213dd080ea11bb87,github.com/bocaletto-luca/elixir-system-monitor,https://github.com/bocaletto-luca/elixir-system-monitor,https://github.com/bocaletto-luca/elixir-system-monitor/commit/647a5525f6667a28f1133985213dd080ea11bb87,cvelistV5/cves/2025/52xxx/CVE-2025-52574.json,Elixir,Elixir,csv,references_fallback,CWE-22,CWE-22,false
31832,CVE-2025-5276,0284aa8f34d32c65e20d8cda2d429b7943c9af03,github.com/zcaceres/markdownify-mcp.git,https://github.com/zcaceres/markdownify-mcp,https://github.com/zcaceres/markdownify-mcp/commit/0284aa8f34d32c65e20d8cda2d429b7943c9af03,cvelistV5/cves/2025/5xxx/CVE-2025-5276.json,YAML,YAML,csv,references_fallback,CWE-918,CWE-918,true
31859,CVE-2025-52893,cf5e920badbf96b41253534a3fd5ff5063bf4b30,github.com/openbao/openbao,https://github.com/openbao/openbao,https://github.com/openbao/openbao/commit/cf5e920badbf96b41253534a3fd5ff5063bf4b30,cvelistV5/cves/2025/52xxx/CVE-2025-52893.json,JSON,JSON,csv,references_fallback,CWE-532,CWE-532,false
31865,CVE-2025-52899,5c72d6d253016d38ed472eb7918f772d074ddb07,github.com/Enalean/tuleap,https://github.com/Enalean/tuleap,https://github.com/Enalean/tuleap/commit/5c72d6d253016d38ed472eb7918f772d074ddb07;https://tuleap.net/plugins/git/tuleap/tuleap/stable?a=commit&h=5c72d6d253016d38ed472eb7918f772d074ddb07,cvelistV5/cves/2025/52xxx/CVE-2025-52899.json,JSON,JSON,csv,references_fallback,CWE-204,CWE-204,false
31868,CVE-2025-52902,f19943a42e8e092e811dffbe9f4623dac36f1f0d,github.com/filebrowser/filebrowser,https://github.com/filebrowser/filebrowser,https://github.com/filebrowser/filebrowser/commit/f19943a42e8e092e811dffbe9f4623dac36f1f0d,cvelistV5/cves/2025/52xxx/CVE-2025-52902.json,YAML,YAML,csv,references_fallback,CWE-79;CWE-80,CWE-79;CWE-80,true
31881,CVE-2025-53012,6182c07467297416a30d148ab531d81198686dc5,github.com/AcademySoftwareFoundation/MaterialX,https://github.com/AcademySoftwareFoundation/MaterialX,https://github.com/AcademySoftwareFoundation/MaterialX/pull/2233/commits/6182c07467297416a30d148ab531d81198686dc5,cvelistV5/cves/2025/53xxx/CVE-2025-53012.json,JSON,JSON,csv,references_fallback,CWE-400,CWE-400,false
31885,CVE-2025-53093,4cdf217ef96da74a1503d1dd0bb0ed898fc2a612,github.com/StarCitizenTools/mediawiki-extensions-TabberNeue,https://github.com/StarCitizenTools/mediawiki-extensions-TabberNeue,https://github.com/StarCitizenTools/mediawiki-extensions-TabberNeue/commit/4cdf217ef96da74a1503d1dd0bb0ed898fc2a612,cvelistV5/cves/2025/53xxx/CVE-2025-53093.json,JSON,JSON,csv,references_fallback,CWE-79;CWE-80,CWE-79;CWE-80,false
31887,CVE-2025-53095,738ac93a0ec1cd10412d1f339968775f53bfefe0,github.com/LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,https://github.com/LizardByte/Sunshine/commit/738ac93a0ec1cd10412d1f339968775f53bfefe0,cvelistV5/cves/2025/53xxx/CVE-2025-53095.json,HTML,HTML,csv,references_fallback,CWE-352,CWE-352,true
31889,CVE-2025-53097,10b2fb32ed047bbd7b8d10ef185c1ed345efcc92,github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code/commit/10b2fb32ed047bbd7b8d10ef185c1ed345efcc92,cvelistV5/cves/2025/53xxx/CVE-2025-53097.json,JSON,JSON,csv,references_fallback,CWE-74,CWE-74,true
31890,CVE-2025-53097,7d0b22f9e659dc6c26aab0bacbea27874986e772,github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code/commit/7d0b22f9e659dc6c26aab0bacbea27874986e772,cvelistV5/cves/2025/53xxx/CVE-2025-53097.json,JSON,JSON,csv,references_fallback,CWE-74,CWE-74,true
31891,CVE-2025-53098,7d0b22f9e659dc6c26aab0bacbea27874986e772,github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code,https://github.com/RooCodeInc/Roo-Code/commit/7d0b22f9e659dc6c26aab0bacbea27874986e772,cvelistV5/cves/2025/53xxx/CVE-2025-53098.json,JSON,JSON,csv,references_fallback,CWE-77,CWE-77,true
31896,CVE-2025-53104,e6b427150b35e97a089ea10409de8c5c52f8a7b9,github.com/gluestack/gluestack-ui,https://github.com/gluestack/gluestack-ui,https://github.com/gluestack/gluestack-ui/commit/e6b427150b35e97a089ea10409de8c5c52f8a7b9,cvelistV5/cves/2025/53xxx/CVE-2025-53104.json,YAML,YAML,csv,references_fallback,CWE-77,CWE-77,false
31912,CVE-2025-53368,aedbceb3380bb48db6b59e272fc187529c71c8ca,github.com/StarCitizenTools/mediawiki-skins-Citizen,https://github.com/StarCitizenTools/mediawiki-skins-Citizen,https://github.com/StarCitizenTools/mediawiki-skins-Citizen/commit/aedbceb3380bb48db6b59e272fc187529c71c8ca,cvelistV5/cves/2025/53xxx/CVE-2025-53368.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,false
31938,CVE-2025-53539,d9d50e8130b7b434cdc1b001b8cfd03a06729f7f,github.com/rennf93/fastapi-guard,https://github.com/rennf93/fastapi-guard,https://github.com/rennf93/fastapi-guard/commit/d9d50e8130b7b434cdc1b001b8cfd03a06729f7f,cvelistV5/cves/2025/53xxx/CVE-2025-53539.json,Markdown,Markdown,csv,references_fallback,CWE-1333,CWE-1333,true
31940,CVE-2025-53541,c1aec8247697d63dc4af791ecd6bd70d105ded08,github.com/Enalean/tuleap,https://github.com/Enalean/tuleap,http://github.com/Enalean/tuleap/commit/c1aec8247697d63dc4af791ecd6bd70d105ded08;https://tuleap.net/plugins/git/tuleap/tuleap/stable?a=commit&h=c1aec8247697d63dc4af791ecd6bd70d105ded08,cvelistV5/cves/2025/53xxx/CVE-2025-53541.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,false
31947,CVE-2025-53603,280104e45c20519ac4849ebf8bca114d91383543,github.com/Alinto/sope,https://github.com/Alinto/sope,https://github.com/Alinto/sope/commit/280104e45c20519ac4849ebf8bca114d91383543,cvelistV5/cves/2025/53xxx/CVE-2025-53603.json,Objective-C,Objective-C,csv,references_fallback,CWE-476,CWE-476,false
31979,CVE-2025-53902,ebe054df8a2672afee41af84e5ba14b57ef8b789,github.com/Enalean/tuleap,https://github.com/Enalean/tuleap,https://github.com/Enalean/tuleap/commit/ebe054df8a2672afee41af84e5ba14b57ef8b789;https://tuleap.net/plugins/git/tuleap/tuleap/stable?a=commit&h=ebe054df8a2672afee41af84e5ba14b57ef8b789,cvelistV5/cves/2025/53xxx/CVE-2025-53902.json,JSON,JSON,csv,references_fallback,CWE-863,CWE-863,false
32002,CVE-2025-54075,3657a5bf2326a73cd3d906f57149146a412b962a,github.com/nuxt-modules/mdc,https://github.com/nuxt-modules/mdc,https://github.com/nuxt-modules/mdc/commit/3657a5bf2326a73cd3d906f57149146a412b962a,cvelistV5/cves/2025/54xxx/CVE-2025-54075.json,Vue,Vue,csv,references_fallback,CWE-79,CWE-79,false
32004,CVE-2025-54081,f22b00d6981f756d3531fba0028723d4a5065824,github.com/LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,https://github.com/LizardByte/Sunshine/commit/f22b00d6981f756d3531fba0028723d4a5065824,cvelistV5/cves/2025/54xxx/CVE-2025-54081.json,JSON,JSON,csv,references_fallback,CWE-428,CWE-428,false
32016,CVE-2025-54123,a9d4da7bd7269651f54542ab790d0c613d568d3e,github.com/SpectoLabs/hoverfly,https://github.com/SpectoLabs/hoverfly,https://github.com/SpectoLabs/hoverfly/commit/a9d4da7bd7269651f54542ab790d0c613d568d3e,cvelistV5/cves/2025/54xxx/CVE-2025-54123.json,reStructuredText,reStructuredText,csv,references_fallback,CWE-20;CWE-78,CWE-20;CWE-78,false
32036,CVE-2025-54365,d9d50e8130b7b434cdc1b001b8cfd03a06729f7f,github.com/rennf93/fastapi-guard,https://github.com/rennf93/fastapi-guard,https://github.com/rennf93/fastapi-guard/commit/d9d50e8130b7b434cdc1b001b8cfd03a06729f7f,cvelistV5/cves/2025/54xxx/CVE-2025-54365.json,Markdown,Markdown,csv,references_fallback,CWE-185;CWE-20,CWE-185;CWE-20,true
32059,CVE-2025-54411,a3374d2850f07444d113216e1d539ee21650dbff,github.com/discourse/discourse,https://github.com/discourse/discourse,https://github.com/discourse/discourse/commit/a3374d2850f07444d113216e1d539ee21650dbff,cvelistV5/cves/2025/54xxx/CVE-2025-54411.json,JSON,JSON,csv,references_fallback,CWE-79,CWE-79,false
32063,CVE-2025-54416,e497ceb8ccd43fd9573cf2e375216625bc411d1f,github.com/tj-actions/branch-names,https://github.com/tj-actions/branch-names,https://github.com/tj-actions/branch-names/commit/e497ceb8ccd43fd9573cf2e375216625bc411d1f,cvelistV5/cves/2025/54xxx/CVE-2025-54416.json,YAML,YAML,csv,references_fallback,CWE-77,CWE-77,false
32068,CVE-2025-54424,4003284521f8d31ddaf7215d1c30ab8b4cdb0261,github.com/1Panel-dev/1Panel,https://github.com/1Panel-dev/1Panel,https://github.com/1Panel-dev/1Panel/pull/9698/commits/4003284521f8d31ddaf7215d1c30ab8b4cdb0261,cvelistV5/cves/2025/54xxx/CVE-2025-54424.json,JSON,JSON,csv,references_fallback,CWE-77,CWE-77,false
32077,CVE-2025-5449,261612179f740bc62ba363d98b3bd5e5573a811f,git.libssh.org/projects/libssh.git,https://git.libssh.org/projects/libssh.git,https://git.libssh.org/projects/libssh.git/commit/?h=stable-0.11&id=261612179f740bc62ba363d98b3bd5e5573a811f,cvelistV5/cves/2025/5xxx/CVE-2025-5449.json,JSON,JSON,csv,references_fallback,CWE-190,CWE-190,false
32078,CVE-2025-5449,3443aec90188d6aab9282afc80a81df5ab72c4da,git.libssh.org/projects/libssh.git,https://git.libssh.org/projects/libssh.git,https://git.libssh.org/projects/libssh.git/commit/?h=stable-0.11&id=3443aec90188d6aab9282afc80a81df5ab72c4da,cvelistV5/cves/2025/5xxx/CVE-2025-5449.json,JSON,JSON,csv,references_fallback,CWE-190,CWE-190,false
32079,CVE-2025-5449,5504ff40515439a5fecbb17da7483000c4d12eb7,git.libssh.org/projects/libssh.git,https://git.libssh.org/projects/libssh.git,https://git.libssh.org/projects/libssh.git/commit/?h=stable-0.11&id=5504ff40515439a5fecbb17da7483000c4d12eb7,cvelistV5/cves/2025/5xxx/CVE-2025-5449.json,JSON,JSON,csv,references_fallback,CWE-190,CWE-190,false
32080,CVE-2025-5449,78485f446af9b30e37eb8f177b81940710d54496,git.libssh.org/projects/libssh.git,https://git.libssh.org/projects/libssh.git,https://git.libssh.org/projects/libssh.git/commit/?h=stable-0.11&id=78485f446af9b30e37eb8f177b81940710d54496,cvelistV5/cves/2025/5xxx/CVE-2025-5449.json,JSON,JSON,csv,references_fallback,CWE-190,CWE-190,false
32081,CVE-2025-5449,f79ec51b7fd519dbc5737a7ba826e3ed093f6ceb,git.libssh.org/projects/libssh.git,https://git.libssh.org/projects/libssh.git,https://git.libssh.org/projects/libssh.git/commit/?h=stable-0.11&id=f79ec51b7fd519dbc5737a7ba826e3ed093f6ceb,cvelistV5/cves/2025/5xxx/CVE-2025-5449.json,JSON,JSON,csv,references_fallback,CWE-190,CWE-190,false
32091,CVE-2025-54583,bd2ecb2099cba21bca3941ee4d655d2eb887b3a9,github.com/finos/git-proxy,https://github.com/finos/git-proxy,https://github.com/finos/git-proxy/commit/bd2ecb2099cba21bca3941ee4d655d2eb887b3a9,cvelistV5/cves/2025/54xxx/CVE-2025-54583.json,YAML,YAML,csv,references_fallback,CWE-863,CWE-863,false
32100,CVE-2025-54594,9e1c9c61d742c435ac5e0901b7e0c9249b9fc70c,github.com/callstackincubator/react-native-bottom-tabs,https://github.com/callstackincubator/react-native-bottom-tabs,https://github.com/callstackincubator/react-native-bottom-tabs/commit/9e1c9c61d742c435ac5e0901b7e0c9249b9fc70c,cvelistV5/cves/2025/54xxx/CVE-2025-54594.json,YAML,YAML,csv,references_fallback,CWE-269;CWE-94,CWE-269;CWE-94,false
32107,CVE-2025-54792,e8635204ec782ded45bc7d698deb60f3c4105687,github.com/localsend/localsend,https://github.com/localsend/localsend,https://github.com/localsend/localsend/commit/e8635204ec782ded45bc7d698deb60f3c4105687,cvelistV5/cves/2025/54xxx/CVE-2025-54792.json,Dart,Dart,csv,references_fallback,CWE-300;CWE-345,CWE-300;CWE-345,false
32117,CVE-2025-54864,f7bda020c6144913f134ec616783e57817f7686f,github.com/NixOS/hydra,https://github.com/NixOS/hydra,https://github.com/NixOS/hydra/commit/f7bda020c6144913f134ec616783e57817f7686f,cvelistV5/cves/2025/54xxx/CVE-2025-54864.json,Markdown,Markdown,csv,references_fallback,CWE-306,CWE-306,true
32118,CVE-2025-54866,606f19e688944ebe5d28d72eb81ac36f8fffb143,github.com/wazuh/wazuh,https://github.com/wazuh/wazuh,https://github.com/wazuh/wazuh/commit/606f19e688944ebe5d28d72eb81ac36f8fffb143,cvelistV5/cves/2025/54xxx/CVE-2025-54866.json,JSON,JSON,csv,references_fallback,CWE-276,CWE-276,false
32124,CVE-2025-54872,bc9ba0fd8cc7fbb3abc6759b351885a4501bce84,github.com/Vessel9817/onion-site-template,https://github.com/Vessel9817/onion-site-template,https://github.com/Vessel9817/onion-site-template/commit/bc9ba0fd8cc7fbb3abc6759b351885a4501bce84,cvelistV5/cves/2025/54xxx/CVE-2025-54872.json,Markdown,Markdown,csv,references_fallback,CWE-798,CWE-798,true
32127,CVE-2025-54877,b0c1328f96135ee6a3f84d0847be5f843eafa590,github.com/Enalean/tuleap,https://github.com/Enalean/tuleap,https://github.com/Enalean/tuleap/commit/b0c1328f96135ee6a3f84d0847be5f843eafa590;https://tuleap.net/plugins/git/tuleap/tuleap/stable?a=commit&h=b0c1328f96135ee6a3f84d0847be5f843eafa590,cvelistV5/cves/2025/54xxx/CVE-2025-54877.json,JSON,JSON,csv,references_fallback,CWE-863,CWE-863,false
32137,CVE-2025-54885,4aeaea2366e090765a8204059c7bcf3616438d31,github.com/simbo1905/thinbus-srp-npm.git,https://github.com/simbo1905/thinbus-srp-npm.git,https://github.com/simbo1905/thinbus-srp-npm/pull/30/commits/4aeaea2366e090765a8204059c7bcf3616438d31,cvelistV5/cves/2025/54xxx/CVE-2025-54885.json,JSON,JSON,csv,references_fallback,CWE-331,CWE-331,false
32147,CVE-2025-54956,b575d488c71318449cc6c8c989c617db29275848,github.com/r-lib/gh,https://github.com/r-lib/gh,https://github.com/r-lib/gh/commit/b575d488c71318449cc6c8c989c617db29275848,cvelistV5/cves/2025/54xxx/CVE-2025-54956.json,R,R,csv,references_fallback,CWE-669,CWE-669,true
32201,CVE-2025-55213,1a7e0e37fc4777c824b2386cac4867a66f3480b0,github.com/openfga/openfga,https://github.com/openfga/openfga,https://github.com/openfga/openfga/commit/1a7e0e37fc4777c824b2386cac4867a66f3480b0,cvelistV5/cves/2025/55xxx/CVE-2025-55213.json,YAML,YAML,csv,references_fallback,CWE-863,CWE-863,true
32206,CVE-2025-55286,93e45d36af53cda0d7f454ed8440713b7ac155b6,github.com/vancluever/z2d,https://github.com/vancluever/z2d,https://github.com/vancluever/z2d/commit/93e45d36af53cda0d7f454ed8440713b7ac155b6,cvelistV5/cves/2025/55xxx/CVE-2025-55286.json,JSON,JSON,csv,references_fallback,CWE-119;CWE-122,CWE-119;CWE-122,false
32222,CVE-2025-5569,935aceb4c21338633de6d41e13332f7b9db4fa6a,gitee.com/ideacms/ideacms,https://gitee.com/ideacms/ideacms,https://gitee.com/ideacms/ideacms/commit/935aceb4c21338633de6d41e13332f7b9db4fa6a,cvelistV5/cves/2025/5xxx/CVE-2025-5569.json,JSON,JSON,csv,references_fallback,CWE-74;CWE-89,CWE-74;CWE-89,false
32223,CVE-2025-55727,05651adb4b58d03ba862d5290c645feeffd2121b,github.com/xwikisas/xwiki-pro-macros.git,https://github.com/xwikisas/xwiki-pro-macros,https://github.com/xwikisas/xwiki-pro-macros/commit/05651adb4b58d03ba862d5290c645feeffd2121b,cvelistV5/cves/2025/55xxx/CVE-2025-55727.json,XML,XML,csv,references_fallback,CWE-95,CWE-95,false
32224,CVE-2025-55728,3ca815294bf54fc024b2363efbece7aa08b8efd5,github.com/xwikisas/xwiki-pro-macros.git,https://github.com/xwikisas/xwiki-pro-macros,https://github.com/xwikisas/xwiki-pro-macros/commit/3ca815294bf54fc024b2363efbece7aa08b8efd5,cvelistV5/cves/2025/55xxx/CVE-2025-55728.json,XML,XML,csv,references_fallback,CWE-95,CWE-95,false
32225,CVE-2025-55729,06e6cf3893227527d0242a11e390642178d9df05,github.com/xwikisas/xwiki-pro-macros.git,https://github.com/xwikisas/xwiki-pro-macros,https://github.com/xwikisas/xwiki-pro-macros/commit/06e6cf3893227527d0242a11e390642178d9df05,cvelistV5/cves/2025/55xxx/CVE-2025-55729.json,XML,XML,csv,references_fallback,CWE-116,CWE-116,false
32226,CVE-2025-55730,049716df415aaf00938a91d618d382777820d2af,github.com/xwikisas/xwiki-pro-macros.git,https://github.com/xwikisas/xwiki-pro-macros,https://github.com/xwikisas/xwiki-pro-macros/commit/049716df415aaf00938a91d618d382777820d2af,cvelistV5/cves/2025/55xxx/CVE-2025-55730.json,XML,XML,csv,references_fallback,CWE-116,CWE-116,false
32239,CVE-2025-55749,42fb063749dd88cc78196f72d7318b7179285ebd,github.com/xwiki/xwiki-platform.git,https://github.com/xwiki/xwiki-platform,https://github.com/xwiki/xwiki-platform/commit/42fb063749dd88cc78196f72d7318b7179285ebd,cvelistV5/cves/2025/55xxx/CVE-2025-55749.json,Shell,Shell,csv,references_fallback,CWE-284,CWE-284,false
32240,CVE-2025-55749,99a04a0e2143583f5154a43e02174155da7e8e10,github.com/xwiki/xwiki-platform.git,https://github.com/xwiki/xwiki-platform,https://github.com/xwiki/xwiki-platform/commit/99a04a0e2143583f5154a43e02174155da7e8e10,cvelistV5/cves/2025/55xxx/CVE-2025-55749.json,Shell,Shell,csv,references_fallback,CWE-284,CWE-284,false
32243,CVE-2025-55780,bdd5d241748807378a78a622388e0312332513c5,cgit.ghostscript.com/cgi-bin/cgit.cgi/mupdf.git,https://cgit.ghostscript.com/cgi-bin/cgit.cgi/mupdf.git,https://cgit.ghostscript.com/cgi-bin/cgit.cgi/mupdf.git/commit/?id=bdd5d241748807378a78a622388e0312332513c5,cvelistV5/cves/2025/55xxx/CVE-2025-55780.json,JSON,JSON,csv,references_fallback,CWE-476,CWE-476,false
32261,CVE-2025-57275,f786c6d75f5c5162363a621b24f5449c729679c9,github.com/spdk/spdk.git,https://github.com/spdk/spdk,https://github.com/spdk/spdk/commit/f786c6d75f5c5162363a621b24f5449c729679c9,cvelistV5/cves/2025/57xxx/CVE-2025-57275.json,Markdown,Markdown,csv,references_fallback,CWE-120,CWE-120,false
32297,CVE-2025-57820,0623a47c9555b639c03ff1baea82951b2d9d1132,github.com/sveltejs/devalue,https://github.com/sveltejs/devalue,https://github.com/sveltejs/devalue/commit/0623a47c9555b639c03ff1baea82951b2d9d1132,cvelistV5/cves/2025/57xxx/CVE-2025-57820.json,Markdown,Markdown,csv,references_fallback,CWE-1321,CWE-1321,true
32329,CVE-2025-58176,acae6d40354d380f69f8241e9122a43ff64cff11,github.com/OpenAgentPlatform/Dive,https://github.com/OpenAgentPlatform/Dive,https://github.com/OpenAgentPlatform/Dive/commit/acae6d40354d380f69f8241e9122a43ff64cff11,cvelistV5/cves/2025/58xxx/CVE-2025-58176.json,JSON,JSON,csv,references_fallback,CWE-94,CWE-94,true
32331,CVE-2025-58179,9ecf3598e2b29dd74614328fde3047ea90e67252,github.com/withastro/astro,https://github.com/withastro/astro,https://github.com/withastro/astro/commit/9ecf3598e2b29dd74614328fde3047ea90e67252,cvelistV5/cves/2025/58xxx/CVE-2025-58179.json,Markdown,Markdown,csv,references_fallback,CWE-918,CWE-918,true
32343,CVE-2025-58369,46e2dc3abf994dcf3d0b804b2ddb3c10c04d4976,github.com/typelevel/fs2,https://github.com/typelevel/fs2,https://github.com/typelevel/fs2/commit/46e2dc3abf994dcf3d0b804b2ddb3c10c04d4976,cvelistV5/cves/2025/58xxx/CVE-2025-58369.json,Scala,Scala,csv,references_fallback,CWE-400,CWE-400,false
32344,CVE-2025-58369,edf0c4f2e660360d1c1a8c5377ce32294de89238,github.com/typelevel/fs2,https://github.com/typelevel/fs2,https://github.com/typelevel/fs2/commit/edf0c4f2e660360d1c1a8c5377ce32294de89238,cvelistV5/cves/2025/58xxx/CVE-2025-58369.json,Scala,Scala,csv,references_fallback,CWE-400,CWE-400,false
